x=13.689; y=-1.035; t=22.524; error=0.0;
x=10.30894779153082; y=0.01659031885294366; t=26.218; error=0.00041299439040682376;
x=10.302950168929911; y=0.02859150725814147; t=26.234; error=0.0004115209055411387;
x=10.29695274990092; y=0.04159269816477338; t=26.25; error=0.0004100333606454146;
x=10.291955829172968; y=0.053593980731173364; t=26.265; error=0.0004084148731610637;
x=10.285959048670247; y=0.06659546616946753; t=26.281; error=0.00040660131757511197;
x=10.280961971003467; y=0.07859668339074011; t=26.296; error=0.00040510553178427016;
x=10.27496565532502; y=0.0925982618119192; t=26.312; error=0.0004032035819060812;
x=10.269968595090454; y=0.10459948629161794; t=26.327; error=0.0004017430757903897;
x=10.26497176585541; y=0.11860061830284511; t=26.342; error=0.00040037845464392565;
x=10.259974734541279; y=0.13160175971602892; t=26.357; error=0.00039904093421821237;
x=10.253977819504223; y=0.1456030814407209; t=26.372; error=0.0003975378184438077;
x=10.248981013096152; y=0.1596042215985881; t=26.385; error=0.00039623357447585893;
x=10.243983879247597; y=0.1736052448933204; t=26.399; error=0.0003950841339608845;
x=10.238986876961315; y=0.18760631514351464; t=26.412; error=0.0003939035165751271;
x=10.23399019982703; y=0.2016075014366726; t=26.425; error=0.00039262089297988003;
x=10.228993795655942; y=0.21660869956746032; t=26.437; error=0.0003913496165718346;
x=10.2239971573045; y=0.23060989970119514; t=26.45; error=0.00039011065615457695;
x=10.218000193367915; y=0.2446112004815979; t=26.462; error=0.00038879956648747846;
x=10.213003707920786; y=0.25861245518168174; t=26.474; error=0.0003875625560885552;
x=10.209007488807657; y=0.27361346290782673; t=26.485; error=0.0003866096298152875;
x=10.204010543336608; y=0.2866146373147542; t=26.496; error=0.00038550688855930006;
x=10.199014105620229; y=0.30061590904793445; t=26.508; error=0.000384349877040001;
x=10.19401726787408; y=0.31361712485795257; t=26.519; error=0.00038326433942265526;
x=10.19002051783854; y=0.3276180530112364; t=26.53; error=0.00038249769139692;
x=10.185023685811531; y=0.3406192710193252; t=26.541; error=0.0003814650369215456;
x=10.181027037443734; y=0.3546202281946109; t=26.551; error=0.00038073303971702645;
x=10.177029654955515; y=0.36662110038136814; t=26.562; error=0.00038005833418828643;
x=10.173032597812616; y=0.3796220055112579; t=26.572; error=0.00037939748405434523;
x=10.169035306240746; y=0.3916229079810497; t=26.582; error=0.00037874123275869934;
x=10.165038221382021; y=0.40462380458982866; t=26.591; error=0.0003781320677721945;
x=10.162040692225833; y=0.41562447815819675; t=26.601; error=0.0003777201489389857;
x=10.158043391463032; y=0.4286253083859828; t=26.61; error=0.00037719573788540776;
x=10.154045776646024; y=0.44062610318361334; t=26.619; error=0.00037668863883224705;
x=10.150048092933137; y=0.4526268750309455; t=26.628; error=0.000376211606346193;
x=10.146050437688475; y=0.46462765636154313; t=26.638; error=0.0003757442554689276;
x=10.143052615866194; y=0.4766282006959413; t=26.647; error=0.0003755038639932131;
x=10.13905491744356; y=0.4886289676431689; t=26.656; error=0.00037507457314885166;
x=10.13505724704333; y=0.50062974392519; t=26.664; error=0.0003746555550151526;
x=10.131059586581529; y=0.5126305235178725; t=26.673; error=0.0003742504930438341;
x=10.12706168197519; y=0.5246312217791661; t=26.682; error=0.0003739011128958297;
x=10.12306394445578; y=0.5366319757023953; t=26.691; error=0.000373538186873157;
x=10.118065741727161; y=0.5476327924667823; t=26.7; error=0.00037304603890395615;
x=10.114068011501686; y=0.5596335488197927; t=26.708; error=0.000372709044479628;
x=10.109070418320028; y=0.5716345513775228; t=26.717; error=0.00037217124481351996;
x=10.104072699613626; y=0.5826355880437506; t=26.725; error=0.00037159293276243545;
x=10.099075190570467; y=0.5946366256390393; t=26.733; error=0.0003710721602204911;
x=10.095077295781673; y=0.6046374674664919; t=26.742; error=0.00037068109705792673;
x=10.090079658526895; y=0.6166384516707001; t=26.75; error=0.00037021976625592934;
x=10.085081519738383; y=0.6266393820599572; t=26.758; error=0.0003697171438094052;
x=10.080083652804982; y=0.6386402706152274; t=26.767; error=0.00036932779755951325;
x=10.076085285853607; y=0.6476409962372062; t=26.776; error=0.00036899509282028455;
x=10.071087422323268; y=0.6586419671094575; t=26.784; error=0.0003685515070052911;
x=10.06708951091466; y=0.6686428022930268; t=26.793; error=0.0003682423192818443;
x=10.063091540780928; y=0.6786436140005727; t=26.802; error=0.0003679547460769361;
x=10.059093549589365; y=0.6886444172899185; t=26.811; error=0.00036768272923721253;
x=10.055095619820852; y=0.6986452451339541; t=26.82; error=0.00036741552106988614;
x=10.050097468208568; y=0.7086461691142976; t=26.83; error=0.00036701000988836305;
x=10.046099076782362; y=0.7186468123937495; t=26.839; error=0.0003668210653877554;
x=10.042100979541473; y=0.7296475041198364; t=26.848; error=0.0003666745332423795;
x=10.037102665594466; y=0.7386484406092877; t=26.857; error=0.0003662434019676501;
x=10.032104728554087; y=0.7496493780848131; t=26.866; error=0.00036592867809233105;
x=10.027106326505026; y=0.7596501769007056; t=26.876; error=0.0003656248438920255;
x=10.023108118078712; y=0.7696508933440286; t=26.885; error=0.000365465424066299;
x=10.018110042196167; y=0.7796518551713889; t=26.895; error=0.00036512204346723654;
x=10.01211222752443; y=0.7916529475868113; t=26.904; error=0.00036474702841785597;
x=10.007113948582134; y=0.8016538079305522; t=26.914; error=0.0003644629313373825;
x=10.002115743359088; y=0.8126546235616002; t=26.924; error=0.00036425459417071735;
x=9.997117619964113; y=0.8236554763707518; t=26.934; error=0.00036404805598761543;
x=9.992119582738352; y=0.8346563683295838; t=26.944; error=0.0003638444121113705;
x=9.986121698949695; y=0.8456575223625826; t=26.954; error=0.00036345779189300486;
x=9.981123689958457; y=0.8566584271491677; t=26.964; error=0.00036327843075077015;
x=9.976126003195397; y=0.8686593907362438; t=26.974; error=0.0003631686602757909;
x=9.97012815084709; y=0.8796605619106196; t=26.985; error=0.0003628234503612105;
x=9.96313046401443; y=0.8916619109594567; t=26.995; error=0.0003623879942781245;
x=9.957133006303131; y=0.9026632972812418; t=27.006; error=0.0003620212666288684;
x=9.951136277982982; y=0.9146649325637496; t=27.017; error=0.0003617207147524966;
x=9.94413877065574; y=0.9246666769718618; t=27.028; error=0.0003610561396538417;
x=9.938141593018537; y=0.936668087738427; t=27.039; error=0.0003608522305332878;
x=9.931143953301481; y=0.9466697395215224; t=27.05; error=0.0003602700884776442;
x=9.924146931519374; y=0.9586714763200326; t=27.06; error=0.00035988425873468454;
x=9.917149349630714; y=0.9686731685624228; t=27.071; error=0.00035933842096719985;
x=9.911152084645565; y=0.9796746599475903; t=27.082; error=0.0003591321332304052;
x=9.905154281428104; y=0.9886761240820864; t=27.093; error=0.0003587455494667986;
x=9.899156674757707; y=0.9996774291968086; t=27.104; error=0.00035860689169955076;
x=9.894158637927339; y=1.0086785195664394; t=27.116; error=0.0003584908104156522;
x=9.88816100973518; y=1.0186799422686668; t=27.127; error=0.00035827515432817445;
x=9.883163091311264; y=1.0276810983848497; t=27.139; error=0.0003581857282969459;
x=9.8781653563049; y=1.0366823563417213; t=27.151; error=0.00035810641046281013;
x=9.872167676969173; y=1.045683903019144; t=27.164; error=0.00035781680689629084;
x=9.867169842545438; y=1.0546851057761601; t=27.176; error=0.0003577776718135921;
x=9.861171952948702; y=1.0636865123543215; t=27.189; error=0.00035755044477681053;
x=9.855174188192661; y=1.0726880021160892; t=27.202; error=0.0003573292683608238;
x=9.850175987282087; y=1.0806891262657037; t=27.216; error=0.0003572310206741862;
x=9.844177988601707; y=1.0896904601574198; t=27.229; error=0.00035706421898950343;
x=9.838179846953915; y=1.097691853584381; t=27.242; error=0.00035679005071864625;
x=9.83318173549782; y=1.106692902516169; t=27.256; error=0.000356842620413263;
x=9.827183916493976; y=1.115694356131953; t=27.269; error=0.0003567119998417305;
x=9.822185870235414; y=1.1236955768886425; t=27.283; error=0.00035668077484169976;
x=9.816188006979482; y=1.1326970010183637; t=27.296; error=0.00035658800765927824;
x=9.811190079351784; y=1.141698152024113; t=27.31; error=0.00035671047156141653;
x=9.805192419342632; y=1.1506997115786912; t=27.324; error=0.00035664876193677473;
x=9.800194423993883; y=1.1587009641365018; t=27.339; error=0.00035668352506844613;
x=9.794196812592958; y=1.1677025560781251; t=27.353; error=0.0003566624221961355;
x=9.788199224407862; y=1.1767041634880275; t=27.367; error=0.00035666455739786433;
x=9.78220187373908; y=1.185705929145701; t=27.382; error=0.0003566940900521995;
x=9.775203879447112; y=1.1947074887822073; t=27.396; error=0.00035655243862451187;
x=9.768205926298252; y=1.2037090804040456; t=27.41; error=0.00035642650241235577;
x=9.761208057538997; y=1.212710737630816; t=27.423; error=0.0003563153908548114;
x=9.754209968799044; y=1.2207124095803354; t=27.437; error=0.00035608306061233984;
x=9.747212089027714; y=1.22971405824633; t=27.45; error=0.0003560118567811125;
x=9.739214088995665; y=1.2377160577144206; t=27.463; error=0.00035560837954751667;
x=9.732216187021708; y=1.2467176891200553; t=27.476; error=0.0003555787694594871;
x=9.72421781327168; y=1.2537195472559273; t=27.489; error=0.0003551004970117999;
x=9.717219610308712; y=1.2627209446635022; t=27.502; error=0.0003551064185849749;
x=9.710221024274134; y=1.2697223583433677; t=27.516; error=0.00035487549824334;
x=9.703222484223804; y=1.2777236355641586; t=27.529; error=0.0003547908274463612;
x=9.696223773882808; y=1.2847249249856032; t=27.542; error=0.00035459979437753;
x=9.689225400413683; y=1.2927263479082238; t=27.555; error=0.00035452900279372214;
x=9.682226782536643; y=1.2997277297583427; t=27.569; error=0.00035434644547168326;
x=9.675228014264627; y=1.3067289612696282; t=27.582; error=0.0003541927416460793;
x=9.669229070663077; y=1.3137298666157549; t=27.596; error=0.0003541827409205386;
x=9.662230143499603; y=1.3207309392878794; t=27.609; error=0.0003540617138518674;
x=9.655231270336085; y=1.327732065942998; t=27.622; error=0.0003539415590949873;
x=9.648232628421828; y=1.3347334237653077; t=27.635; error=0.0003538062627276076;
x=9.641234011881753; y=1.340735037425398; t=27.648; error=0.00035350633196794663;
x=9.634235711082232; y=1.3477367362135078; t=27.661; error=0.0003533660079364335;
x=9.627237027693138; y=1.3537382719185764; t=27.674; error=0.00035310581405512056;
x=9.620238698431274; y=1.360739942258043; t=27.687; error=0.00035299712498103563;
x=9.613240149661763; y=1.3667416349460069; t=27.7; error=0.0003527383749609254;
x=9.60724150112903; y=1.372742986108931; t=27.712; error=0.00035267397908757476;
x=9.600242973555584; y=1.3787447035134512; t=27.725; error=0.00035243785942715963;
