x=13.689; y=-1.035; t=22.524; error=0.0;
x=5.0992624684924355; y=10.017022911909427; t=118.789; error=0.048102896624921225;
x=5.094224934201507; y=10.00191030903664; t=118.805; error=0.04809029831054223;
x=5.089326314733087; y=9.991133346206118; t=118.819; error=0.04809098059146566;
x=5.083398503296087; y=9.974337880467951; t=118.834; error=0.04811153600489111;
x=5.07851175733238; y=9.96163234096231; t=118.846; error=0.04813440291416144;
x=5.072481000590807; y=9.943540070737592; t=118.859; error=0.04812273699076754;
x=5.066467335114891; y=9.92950818462712; t=118.872; error=0.048121497781129244;
x=5.0614723944610756; y=9.909528422011858; t=118.884; error=0.048125549911135726;
x=5.055409997914088; y=9.893362031219892; t=118.897; error=0.048111335434071006;
x=5.049409683332478; y=9.872360930184259; t=118.909; error=0.04811115447734614;
x=5.044346189138718; y=9.855145049925476; t=118.921; error=0.048077835217618284;
x=5.039314733407902; y=9.833006644709881; t=118.934; error=0.0480486040356025;
x=5.034369010184819; y=9.814212896462166; t=118.946; error=0.04808559509502486;
x=5.0283128952613305; y=9.793016494229954; t=118.958; error=0.04805437713367322;
x=5.023279407094196; y=9.772882541561417; t=118.969; error=0.04802921718055076;
x=5.0183280216412625; y=9.752086722659092; t=118.981; error=0.04806992948766795;
x=5.0132639283342435; y=9.730817530769611; t=118.993; error=0.048016439794686;
x=5.008255403747668; y=9.709781727506; t=119.005; error=0.048009441200675615;
x=5.00423503015606; y=9.688674766150058; t=119.017; error=0.04798404952169417;
x=4.999204140499806; y=9.66855120752504; t=119.028; error=0.047961724583754604;
x=4.995217078000763; y=9.647619129405067; t=119.04; error=0.047977645809313754;
x=4.99019446226904; y=9.628533189624516; t=119.051; error=0.04796322166833532;
x=4.986187743114418; y=9.60749791406275; t=119.063; error=0.0479550050172725;
x=4.982183470335216; y=9.589478686556342; t=119.074; error=0.04795109489704152;
x=4.978146611219732; y=9.56828517620005; t=119.085; error=0.047906552042286506;
x=4.97412266831548; y=9.550177433130917; t=119.096; error=0.047885218776196205;
x=4.969139838903528; y=9.531242681365502; t=119.107; error=0.04789566282600812;
x=4.965150214156741; y=9.513289370004955; t=119.118; error=0.04790494247661505;
x=4.960168086803811; y=9.494357286063822; t=119.128; error=0.047915979987838066;
x=4.955193734590157; y=9.477444488537401; t=119.138; error=0.04792783140972142;
x=4.9502046006864; y=9.459483606483872; t=119.149; error=0.04793378685912557;
x=4.944221386218965; y=9.443528367904044; t=119.159; error=0.04793666840305836;
x=4.939260562864695; y=9.42467723915782; t=119.17; error=0.047961777508629753;
x=4.9332659857454635; y=9.409690796359738; t=119.181; error=0.04796239635481841;
x=4.927254834475056; y=9.391657342548516; t=119.192; error=0.047958843010173696;
x=4.92222139392554; y=9.377563709009872; t=119.203; error=0.047951069435891606;
x=4.916222071579844; y=9.359565741972784; t=119.215; error=0.047951280230103095;
x=4.9101764476181895; y=9.346466890055867; t=119.227; error=0.04795272204795543;
x=4.9041234878909865; y=9.329316837495458; t=119.24; error=0.047940468559228386;
x=4.89832806136224; y=9.318691888859423; t=119.253; error=0.04790624918768084;
x=4.8923405256120205; y=9.301727204233803; t=119.268; error=0.04790941755768694;
x=4.886399026442656; y=9.293805205341316; t=119.284; error=0.0478883185522307;
x=4.880412999579323; y=9.279837809326871; t=119.302; error=0.04788909358675962;
x=4.873237769709323; y=9.275737677972586; t=119.32; error=0.04800738205488496;
x=4.86708545636602; y=9.261382280171546; t=119.34; error=0.048001665879727144;
x=4.860269941490019; y=9.261382280171546; t=119.36; error=0.047832946824700386;
x=4.853664151515732; y=9.251001753069092; t=119.383; error=0.047729088506783944;
x=4.846591973081626; y=9.258073931503198; t=119.405; error=0.04782488397206356;
x=4.839836161734421; y=9.25035300424925; t=119.43; error=0.04772171115736536;
x=4.832827311001614; y=9.26136691254366; t=119.454; error=0.04773564917242197;
x=4.8260233306649045; y=9.259422918161745; t=119.479; error=0.04758245152763155;
x=4.818940144978558; y=9.276624940542872; t=119.503; error=0.04774452101408749;
x=4.811709876111076; y=9.277657836095369; t=119.528; error=0.0479664572223296;
x=4.8046954255718894; y=9.297699123350183; t=119.552; error=0.04799729027628416;
x=4.798980565014324; y=9.305318937426938; t=119.576; error=0.04757658042195351;
x=4.792092091913398; y=9.328936559487255; t=119.6; error=0.04731336999788938;
x=4.786412885247751; y=9.341241507262822; t=119.623; error=0.04673219387816572;
x=4.780353834381849; y=9.366487552537416; t=119.646; error=0.04688773982428012;
x=4.774232309557901; y=9.383831872871937; t=119.668; error=0.04714210991629349;
x=4.768325759076184; y=9.410411350039661; t=119.69; error=0.04688167391194702;
x=4.762325747412038; y=9.431411390864174; t=119.709; error=0.04688170143267919;
x=4.757407742629653; y=9.456001414776097; t=119.728; error=0.0466385479125925;
x=4.752436958140093; y=9.479861180325983; t=119.744; error=0.046554877893271694;
x=4.747468996538923; y=9.504700988331834; t=119.761; error=0.04646087838163966;
x=4.743490995589085; y=9.530557994505772; t=119.775; error=0.046383344166665764;
x=4.740477022618513; y=9.553665120613502; t=119.79; error=0.046439103489441774;
x=4.737459142832209; y=9.579820078761472; t=119.803; error=0.04651795237495364;
x=4.7335061257992015; y=9.600573418184759; t=119.816; error=0.04637565317770917;
x=4.731509858310779; y=9.626524895534255; t=119.828; error=0.046352819712776015;
x=4.729485265064575; y=9.64575853137319; t=119.84; error=0.04646918533725737;
x=4.728495753778673; y=9.669506802234825; t=119.852; error=0.046358523227148875;
x=4.727509142547121; y=9.686279193171197; t=119.864; error=0.04625583066026161;
x=4.72651219907939; y=9.70920889292904; t=119.877; error=0.04622528538333325;
x=4.725503934302737; y=9.723324599802167; t=119.89; error=0.046278575579371845;
x=4.7245157479165325; y=9.744076513912477; t=119.904; error=0.04617003389991799;
x=4.723519662457952; y=9.757025624874016; t=119.917; error=0.0461465299863928;
x=4.723519662457952; y=9.774887092928555; t=119.931; error=0.04609259345188886;
x=4.722527437757515; y=9.78877823873467; t=119.945; error=0.04604328741465605;
x=4.7215114982886135; y=9.805033270237098; t=119.959; error=0.04615703210912398;
x=4.720540612427208; y=9.81668390057395; t=119.974; error=0.04599478157971761;
x=4.718545691836646; y=9.83164580500317; t=119.989; error=0.045975457755621035;
x=4.717534907184145; y=9.844786005485675; t=120.005; error=0.04603939724839592;
x=4.716525909731032; y=9.858911969829268; t=120.021; error=0.046096496692711306;
x=4.715537906136448; y=9.869780009369682; t=120.036; error=0.04603431490163708;
x=4.713468375292782; y=9.884266725275344; t=120.052; error=0.04628836087528404;
x=4.712427877824378; y=9.89571219742779; t=120.068; error=0.0465030312895039;
x=4.711425050955984; y=9.908748946716917; t=120.083; error=0.04652041798064953;
x=4.709440081256168; y=9.920658764915812; t=120.098; error=0.04647037972370292;
x=4.708453741931109; y=9.93249483681652; t=120.113; error=0.04639227375904769;
x=4.707465065956578; y=9.943370272536358; t=120.128; error=0.046332359395332916;
x=4.705459358885453; y=9.955404514963105; t=120.144; error=0.046351184639271716;
x=4.7044980592105565; y=9.966940111061867; t=120.159; error=0.04613309610010431;
x=4.70350258590011; y=9.978885790787231; t=120.174; error=0.04610782707157384;
x=4.701417261136924; y=9.991397739366347; t=120.19; error=0.046387136825556737;
x=4.699402882654568; y=10.002476821019302; t=120.205; error=0.04643174906375819;
x=4.698389623835606; y=10.015649185665804; t=120.221; error=0.046512753980696236;
x=4.695490809348566; y=10.026278172118285; t=120.237; error=0.04627226886403639;
x=4.692538065693371; y=10.039073394624136; t=120.254; error=0.046148276872492885;
x=4.688617005530563; y=10.050836575112555; t=120.27; error=0.04598327556777712;
x=4.684661513759017; y=10.06468079631297; t=120.286; error=0.04588200056055391;
x=4.678611706917763; y=10.076780409995477; t=120.301; error=0.045966404797775334;
x=4.672599267263167; y=10.0908094358562; t=120.317; error=0.045989108951320024;
x=4.664666760961423; y=10.103699758596534; t=120.333; error=0.04588446994215835;
x=4.655764658547834; y=10.117547473462118; t=120.348; error=0.04573552112401095;
x=4.645503800776596; y=10.13191267434185; t=120.364; error=0.0461171426967496;
x=4.634656156610438; y=10.146704916386609; t=120.379; error=0.045896243171490034;
x=4.622714541503599; y=10.160636800677922; t=120.394; error=0.0458161187618902;
x=4.61079203768653; y=10.1745463884645; t=120.409; error=0.04570982203862107;
x=4.596579350305777; y=10.189774267801024; t=120.424; error=0.045993870421421716;
x=4.581559744885462; y=10.203792566193316; t=120.438; error=0.04601902504324238;
x=4.567548893582103; y=10.218804192589774; t=120.452; error=0.04603352810590767;
x=4.5526910683203825; y=10.232671496167379; t=120.465; error=0.04585114476939716;
x=4.536580619430847; y=10.247775042001319; t=120.478; error=0.04599299909789806;
x=4.520387405933417; y=10.26093202796798; t=120.49; error=0.0462319240366197;
x=4.503507314913596; y=10.275826225926645; t=120.502; error=0.0460803929740207;
x=4.486466785840069; y=10.28785483468443; t=120.514; error=0.04612883510758641;
x=4.47059946842023; y=10.30173873742679; t=120.524; error=0.045961591396987876;
x=4.453746578258331; y=10.31363489518813; t=120.535; error=0.0457858185159528;
x=4.43755639465531; y=10.326789419365584; t=120.545; error=0.04602089825308133;
x=4.4205117713869875; y=10.33681566834695; t=120.555; error=0.046072199961800564;
x=4.405614735057079; y=10.350719568921532; t=120.564; error=0.04594011109092515;
x=4.390523182626952; y=10.359774500379608; t=120.574; error=0.04604576938099676;
x=4.377559108196085; y=10.371741338315791; t=120.584; error=0.045999830242589315;
x=4.364646044523412; y=10.379687839037437; t=120.593; error=0.045898989033823875;
x=4.3525480355809965; y=10.390777680567984; t=120.603; error=0.046024072064622994;
x=4.340519582326197; y=10.398796649404519; t=120.612; error=0.046057644487838605;
x=4.3293927763914635; y=10.408911927527003; t=120.621; error=0.046219180556998356;
x=4.318554062699773; y=10.41580929078535; t=120.631; error=0.04603073355457156;
x=4.308507892957215; y=10.424850843553653; t=120.641; error=0.046089388979595455;
x=4.298532636373306; y=10.431833523162389; t=120.651; error=0.04605986888588982;
x=4.289748529452433; y=10.439641618203165; t=120.661; error=0.04578660782650428;
x=4.280149786937359; y=10.44540086371221; t=120.672; error=0.045323618471161155;
x=4.271945263441714; y=10.453605387207853; t=120.683; error=0.045591123321599;
x=4.263968038968042; y=10.458591152503898; t=120.695; error=0.0455646177928376;
x=4.256766034389972; y=10.465793157081968; t=120.709; error=0.04582907690639954;
x=4.248861044419993; y=10.470733775813205; t=120.722; error=0.04571846871852646;
x=4.242631862474788; y=10.478001154749279; t=120.737; error=0.046033690376318555;
x=4.235674360829376; y=10.48098294116874; t=120.753; error=0.04598745377035196;
x=4.228836080854668; y=10.486844324004204; t=120.77; error=0.04578445125652511;
x=4.22313996324361; y=10.489692382809734; t=120.787; error=0.045445385758429685;
x=4.216069707189978; y=10.494742565705186; t=120.806; error=0.045529639718946205;
x=4.210470346454434; y=10.4966090192837; t=120.824; error=0.04510864311579824;
x=4.203493380536891; y=10.500595856950868; t=120.844; error=0.04508229853380105;
x=4.196074153317581; y=10.500595856950868; t=120.864; error=0.04546856938450037;
x=4.188802851329898; y=10.504750886658115; t=120.884; error=0.04577874324439163;
x=4.181560396408119; y=10.50371625024072; t=120.905; error=0.04598897123906766;
x=4.175946964447296; y=10.505587394227659; t=120.927; error=0.04558260890861873;
x=4.168862542900205; y=10.501539153343607; t=120.948; error=0.045641945519967614;
x=4.161842896320896; y=10.503544766651983; t=120.97; error=0.04566224071903631;
x=4.155022300808554; y=10.498672912714595; t=120.992; error=0.04554623006600248;
x=4.1472375309869385; y=10.498672912714595; t=121.015; error=0.04534793999604184;
x=4.138746931585204; y=10.489120988387642; t=121.037; error=0.045590021208979745;
x=4.128795581654971; y=10.48812585339462; t=121.058; error=0.045546764784518544;
x=4.119071830159272; y=10.47840210189892; t=121.08; error=0.04539608547764118;
x=4.107683967819418; y=10.474606147785636; t=121.1; error=0.04491092244651072;
x=4.096851874606741; y=10.461804583079745; t=121.12; error=0.044834935062101886;
x=4.082930072363103; y=10.4558380964039; t=121.139; error=0.044776518839841885;
x=4.070184576166034; y=10.44113175463805; t=121.158; error=0.044661609341812736;
x=4.056066421735042; y=10.43306423782034; t=121.176; error=0.044742312385518124;
x=4.040973258176674; y=10.41595865245419; t=121.193; error=0.04478511742318239;
x=4.025059574087475; y=10.40601259989844; t=121.209; error=0.044727756807157695;
x=4.010080902447022; y=10.388038193929896; t=121.226; error=0.04471855302671011;
x=3.9941817210585975; y=10.375120109051801; t=121.241; error=0.044659492247307864;
x=3.978213261535689; y=10.35715559208853; t=121.257; error=0.04464508437265182;
x=3.961404262690313; y=10.34232412251908; t=121.272; error=0.04453972781474292;
x=3.945534978048177; y=10.323479347006543; t=121.287; error=0.044484876838649205;
x=3.9287671709470957; y=10.307697881499644; t=121.302; error=0.04436542917830223;
x=3.9117095217819484; y=10.288633450079773; t=121.317; error=0.04439063073346342;
x=3.893635373148145; y=10.27055930144597; t=121.332; error=0.044426914939616244;
x=3.876320491706793; y=10.251207375129166; t=121.347; error=0.04456827239271505;
x=3.8590897026847615; y=10.232963010282308; t=121.362; error=0.04468022118145252;
x=3.8419647992231765; y=10.212816065033385; t=121.376; error=0.04473589024561838;
x=3.8247346028187375; y=10.193558786699011; t=121.391; error=0.044845780123315124;
x=3.808826479395469; y=10.174667890133879; t=121.406; error=0.04480416432380554;
x=3.7936244595362907; y=10.154398530321641; t=121.421; error=0.044884788136038925;
x=3.778641665082347; y=10.136419176976908; t=121.436; error=0.044876938328205905;
x=3.7655679371171997; y=10.11630574933822; t=121.451; error=0.04490105560988096;
x=3.7524664640376186; y=10.098165248151107; t=121.466; error=0.04494085394857907;
x=3.7393669155017704; y=10.079019754137175; t=121.48; error=0.04497761393989942;
x=3.7272934043737194; y=10.061915613372436; t=121.495; error=0.04500642281385904;
x=3.717329184990119; y=10.042983596543596; t=121.509; error=0.044998881932147704;
x=3.7062591566518535; y=10.025875370929914; t=121.524; error=0.0450230623951402;
x=3.6961668986172285; y=10.00770930646759; t=121.539; error=0.04504674565303328;
x=3.686140667121835; y=9.99166733607496; t=121.553; error=0.04505556392767372;
x=3.6771285284230766; y=9.973643058677444; t=121.567; error=0.04505786872631597;
x=3.668225986932325; y=9.95880548952619; t=121.582; error=0.045027687548809064;
x=3.659285584753034; y=9.941918063187531; t=121.596; error=0.04501458987276874;
x=3.6512791679913144; y=9.928907635949736; t=121.61; error=0.045016618896866915;
x=3.6442614246046996; y=9.911864544867957; t=121.623; error=0.045016902932481985;
x=3.637303831929301; y=9.89894330132793; t=121.637; error=0.045007176001933484;
x=3.6324232196281288; y=9.884301464424414; t=121.65; error=0.04503298055114778;
x=3.626402173563674; y=9.873262879972913; t=121.663; error=0.04503760860864983;
x=3.6213079532971055; y=9.857980219173209; t=121.675; error=0.04501727003547141;
x=3.616249914803766; y=9.847864142186529; t=121.687; error=0.04502742392787171;
x=3.6132754431593903; y=9.833983274512777; t=121.699; error=0.04504853223715045;
x=3.6093709774178717; y=9.82519822659436; t=121.711; error=0.04504169756053022;
x=3.606338013995138; y=9.813066372903421; t=121.722; error=0.04502201863475223;
x=3.6033507262410054; y=9.804104509641025; t=121.734; error=0.04502472936855447;
x=3.6003452410408143; y=9.793084397240325; t=121.745; error=0.045022167573463924;
x=3.5973601410642013; y=9.786119163961562; t=121.756; error=0.04502159067531967;
x=3.5953962064348453; y=9.77629949081478; t=121.767; error=0.04505716393053031;
x=3.592300697968272; y=9.76907663772611; t=121.778; error=0.04506044103159736;
x=3.5903514575939806; y=9.760305056041798; t=121.788; error=0.04510062138325542;
x=3.588399383838031; y=9.753472797895975; t=121.798; error=0.04512105862420612;
x=3.587385076893161; y=9.745358342337013; t=121.809; error=0.04509006402609207;
x=3.5853496202107764; y=9.73925197228986; t=121.819; error=0.04508197737984301;
x=3.583373344142866; y=9.73134686801822; t=121.829; error=0.04509647777698127;
x=3.582391790114609; y=9.725457543848679; t=121.84; error=0.04512215605548201;
x=3.5803889504475213; y=9.718447605013871; t=121.85; error=0.04512093046003019;
x=3.579412853627921; y=9.712591024096268; t=121.86; error=0.04515456645930955;
x=3.578414960717836; y=9.705605773725672; t=121.869; error=0.045158374202119884;
x=3.5764424244138877; y=9.699688164813827; t=121.879; error=0.04516528825410626;
x=3.5754504738461588; y=9.692744510839724; t=121.889; error=0.045179982166328715;
x=3.573446527421923; y=9.686732671567015; t=121.899; error=0.04517896329267187;
x=3.5714407609365693; y=9.680715372110953; t=121.908; error=0.04517748067965837;
x=3.570410082679116; y=9.674531302566232; t=121.918; error=0.04513388740654571;
x=3.568457625414212; y=9.66867393077152; t=121.928; error=0.04514572754029354;
x=3.566465322971626; y=9.662697023443762; t=121.937; error=0.04514769135427013;
x=3.5635227447735462; y=9.656811867047603; t=121.947; error=0.04514006323480161;
x=3.561563196332353; y=9.650933221724022; t=121.956; error=0.04515095945374934;
x=3.5584923673960187; y=9.644791563851355; t=121.966; error=0.045159974630904105;
x=3.5565377448387387; y=9.638927696179517; t=121.976; error=0.0451721251809405;
x=3.5536623616583434; y=9.633176929818726; t=121.987; error=0.04515751456070728;
x=3.550687493074875; y=9.626235569790634; t=121.997; error=0.045158158000825864;
x=3.548705575687998; y=9.620289817630002; t=122.008; error=0.04516355730230264;
x=3.5457574419980857; y=9.613410839020206; t=122.018; error=0.04516533608830119;
x=3.5418170116403904; y=9.607500193483663; t=122.029; error=0.04514748818218681;
x=3.5387382896672444; y=9.600316508879656; t=122.039; error=0.045144470725912066;
x=3.53568399617124; y=9.594207921887646; t=122.05; error=0.04515020035221023;
x=3.531776007506767; y=9.587368941724819; t=122.061; error=0.04513131481767266;
x=3.5277525765399886; y=9.58133379527465; t=122.072; error=0.04513843142226216;
x=3.523659767921267; y=9.574171380191887; t=122.083; error=0.04515765545731565;
x=3.5186332356742116; y=9.567134235046009; t=122.096; error=0.04516701973220319;
x=3.513763735461544; y=9.560316934748274; t=122.109; error=0.045121387519202624;
x=3.5085917687437447; y=9.553076181343355; t=122.125; error=0.045181743522460134;
x=3.5044171096638146; y=9.54681419272346; t=122.141; error=0.045238061752243285;
x=3.4995679931286525; y=9.540025429574232; t=122.16; error=0.04518326354661616;
x=3.4931461762177882; y=9.533603612663367; t=122.18; error=0.0454051730972836;
x=3.488314834488046; y=9.52683973424173; t=122.202; error=0.045342134285612255;
x=3.48320935746065; y=9.522755352619813; t=122.225; error=0.04540606072437447;
x=3.478320997572907; y=9.514933976799423; t=122.252; error=0.04537363515478853;
x=3.4724704874069383; y=9.5129838067441; t=122.278; error=0.04525613462533439;
x=3.466719809391174; y=9.506274682392375; t=122.306; error=0.045144414419097355;
x=3.4612314176591403; y=9.506274682392375; t=122.334; error=0.04467707826867859;
x=3.45399146979688; y=9.500069012796152; t=122.363; error=0.044812819291445365;
x=3.447377835691056; y=9.501958622540673; t=122.393; error=0.04441477633289668;
x=3.441007660072201; y=9.498318522187041; t=122.422; error=0.04398812917160428;
x=3.434286554098212; y=9.503119312168462; t=122.452; error=0.043651658145509725;
x=3.4260821186121535; y=9.50004264886119; t=122.482; error=0.04380610040191204;
x=3.418431279921423; y=9.50769348755192; t=122.512; error=0.04334447035559156;
x=3.410507773841951; y=9.50769348755192; t=122.542; error=0.04327465110972546;
x=3.4016665513912043; y=9.520464142202998; t=122.572; error=0.043036222445136836;
x=3.394251959155866; y=9.522317790261834; t=122.6; error=0.042441919476049944;
x=3.385569839753482; y=9.536787989265806; t=122.628; error=0.04193702183228866;
x=3.3760657758874006; y=9.543124031843194; t=122.655; error=0.04253358994743837;
x=3.3660042616965677; y=9.563247060224858; t=122.681; error=0.042639520309563465;
x=3.3560317642694772; y=9.571225058166531; t=122.704; error=0.04260546942341989;
x=3.346025975168555; y=9.594238373098651; t=122.727; error=0.04261614856659852;
x=3.3342068226601764; y=9.607042454982729; t=122.747; error=0.0423716400432808;
x=3.323190670711732; y=9.635083569033315; t=122.766; error=0.04240297596538776;
x=3.3111617474914303; y=9.65112213332705; t=122.783; error=0.04244499154892935;
x=3.299042595283179; y=9.680410084496991; t=122.8; error=0.04267072092738257;
x=3.2861265634049235; y=9.70028090277123; t=122.815; error=0.04254143478187052;
x=3.273189938999008; y=9.73411515121747; t=122.83; error=0.04241637933743946;
x=3.2591492541180362; y=9.758184896727705; t=122.844; error=0.0424817741052188;
x=3.245245083054772; y=9.79195216930992; t=122.858; error=0.04230035025556705;
x=3.230319517530296; y=9.818818187253976; t=122.872; error=0.042178562642637536;
x=3.215421146593525; y=9.855567502231345; t=122.886; error=0.04198583166192976;
x=3.2004077483619238; y=9.886595191909986; t=122.901; error=0.04200907379395422;
x=3.1843566451284984; y=9.922710174185195; t=122.915; error=0.04210152962808269;
x=3.168284890319187; y=9.955858168479399; t=122.929; error=0.04222626625782988;
x=3.1512145814327353; y=9.992007057886001; t=122.943; error=0.04235030946021198;
x=3.135240642973353; y=10.02794841941961; t=122.957; error=0.04230291571442984;
x=3.1180488638045443; y=10.061320696629652; t=122.972; error=0.04262860005504949;
x=3.102134977969258; y=10.097126939759045; t=122.986; error=0.042471425723185005;
x=3.086296344904938; y=10.128804205887684; t=123.0; error=0.04219424431404373;
x=3.0703066588999337; y=10.164780999398943; t=123.013; error=0.04217554488460584;
x=3.0554217239000163; y=10.193558540398783; t=123.026; error=0.041981765648727805;
x=3.0404872952506805; y=10.227409912003944; t=123.039; error=0.04186303427948635;
x=3.0254579489448967; y=10.253460778933968; t=123.052; error=0.04190998619240011;
x=3.0124594565083327; y=10.286456952042169; t=123.065; error=0.04190709681129645;
x=2.9985247348622104; y=10.309349709032226; t=123.077; error=0.04180501181511227;
x=2.98648494162939; y=10.339449192114278; t=123.089; error=0.04188061177327665;
x=2.974450640936416; y=10.357500643153738; t=123.101; error=0.04193237780880247;
x=2.9634603546263243; y=10.386475034334888; t=123.113; error=0.041913375214416;
x=2.952611826412214; y=10.401268481899585; t=123.124; error=0.04169310943936831;
x=2.942547641263789; y=10.426428944770647; t=123.136; error=0.04181499872838957;
x=2.932504195462086; y=10.438481079732691; t=123.147; error=0.041875445743019823;
x=2.9245134432214823; y=10.460455648394351; t=123.158; error=0.04185693988748527;
x=2.91658921691783; y=10.470360931273916; t=123.169; error=0.041750069809945306;
x=2.9096896767822686; y=10.48711695731742; t=123.18; error=0.0415624491364331;
x=2.901529535820105; y=10.496297115899853; t=123.19; error=0.041780050273663;
x=2.8956073469572217; y=10.510115556579914; t=123.201; error=0.04163780699729001;
x=2.8904687659847372; y=10.518337286135889; t=123.212; error=0.041851677541346166;
x=2.884507515665774; y=10.530259786773815; t=123.223; error=0.04178578725057845;
x=2.8797619852557665; y=10.536903529347827; t=123.234; error=0.04141337968938762;
x=2.875796734394675; y=10.546816656500555; t=123.246; error=0.04134798817073864;
x=2.8718323335257927; y=10.553754358021099; t=123.257; error=0.04129128916300973;
x=2.8667307639363204; y=10.562937183282148; t=123.269; error=0.041455135265324954;
x=2.8628116861907196; y=10.56881579990055; t=123.281; error=0.041333846156512914;
x=2.8588027626982893; y=10.57683364688541; t=123.293; error=0.041348921523723416;
x=2.8559631710597824; y=10.582512830162424; t=123.306; error=0.04107856199376485;
x=2.85200205607572; y=10.589444781384532; t=123.319; error=0.04101688694292543;
x=2.8480360924697328; y=10.595393726793514; t=123.332; error=0.0409661457737976;
x=2.843849323779062; y=10.602720572002188; t=123.347; error=0.041262700834904575;
x=2.841023653565087; y=10.608371912430137; t=123.361; error=0.040969483524988935;
x=2.8370616848149397; y=10.614314865555357; t=123.377; error=0.04091284475637992;
x=2.8341111260393292; y=10.62021598310658; t=123.393; error=0.04083004912937624;
x=2.8299921105830244; y=10.627424260155113; t=123.411; error=0.04101837952998196;
x=2.826895654064449; y=10.633617173192265; t=123.429; error=0.04118054489310863;
x=2.822936874885723; y=10.639555341960355; t=123.449; error=0.041118975631315134;
x=2.818936585432542; y=10.64455570377683; t=123.469; error=0.04111938044920754;
x=2.8151729000131724; y=10.650201231905884; t=123.49; error=0.040767228810282566;
x=2.8102758526365257; y=10.65607768875786; t=123.512; error=0.040625706056387455;
x=2.80524378820935; y=10.66211616607047; t=123.534; error=0.040669767708341256;
x=2.8004287235165597; y=10.665968217824702; t=123.556; error=0.04044314974680935;
x=2.7943911772929186; y=10.672005764048343; t=123.579; error=0.04049193129608931;
x=2.788150838502848; y=10.676165989908391; t=123.602; error=0.04077457879535889;
x=2.7821628430977667; y=10.681155986079293; t=123.626; error=0.04075971487240713;
x=2.7758164395350176; y=10.685386921787792; t=123.649; error=0.04116724003241667;
x=2.7685173278623885; y=10.690600572982527; t=123.673; error=0.041524618387578593;
x=2.7613881229305104; y=10.692637488677349; t=123.696; error=0.041658229714710476;
x=2.7544798427862878; y=10.697571974494652; t=123.72; error=0.0415486329670568;
x=2.7470689952393372; y=10.698630667001359; t=123.743; error=0.04195164934281032;
x=2.739416598507217; y=10.703003465133998; t=123.766; error=0.04269609548932963;
x=2.731198297405066; y=10.703003465133998; t=123.788; error=0.042898559716506544;
x=2.7236115280556947; y=10.706796849808685; t=123.81; error=0.0424380982842708;
x=2.7161559659033325; y=10.704932959270593; t=123.832; error=0.04198473741755965;
x=2.7084403527139513; y=10.70782631421661; t=123.852; error=0.041681154260737104;
x=2.7002666428897886; y=10.70476117303255; t=123.872; error=0.041817311348162065;
x=2.6925587079464464; y=10.705862306595884; t=123.89; error=0.04251150772903244;
x=2.6843625332814174; y=10.700739697430242; t=123.909; error=0.042648175143402224;
x=2.6770757252654582; y=10.700739697430242; t=123.926; error=0.04291486675121721;
x=2.6701073584903248; y=10.693771330655109; t=123.943; error=0.042897059540861315;
x=2.6628118992471177; y=10.691686913728477; t=123.96; error=0.04314119498169322;
x=2.6571240324118754; y=10.684103091281486; t=123.977; error=0.04300467811656138;
x=2.6511378489626005; y=10.681109999556849; t=123.994; error=0.04299445511981911;
x=2.645159480173241; y=10.672142446372812; t=124.01; error=0.0429865745898117;
x=2.6391574623463594; y=10.66714076485041; t=124.026; error=0.04298781335027412;
x=2.6330811663325733; y=10.656000888825137; t=124.043; error=0.04300629866149902;
x=2.6281293327216777; y=10.650058688492061; t=124.059; error=0.04298315466905307;
x=2.622303784223112; y=10.63937851624469; t=124.075; error=0.04294234904360573;
x=2.6162180003869193; y=10.631264137796434; t=124.091; error=0.04297824649141164;
x=2.610340362572409; y=10.621468074772249; t=124.107; error=0.04294280297782562;
x=2.6043900610850894; y=10.611550905626716; t=124.123; error=0.042928775173622175;
x=2.5983303980716284; y=10.601451467270948; t=124.138; error=0.04294564113530625;
x=2.592235926364153; y=10.591294014425154; t=124.154; error=0.04297297357879972;
x=2.586401461995013; y=10.581569907143255; t=124.17; error=0.04292558718140618;
x=2.5803137726765235; y=10.571423758279106; t=124.186; error=0.04295039551833238;
x=2.5744581713001433; y=10.561664422651807; t=124.202; error=0.042909896285669;
x=2.5674226323513856; y=10.55161365272501; t=124.219; error=0.042922971552081836;
x=2.5614630228577244; y=10.543667506733462; t=124.235; error=0.04290662352433282;
x=2.553214357725201; y=10.532325592176242; t=124.251; error=0.043004910081562195;
x=2.54610908980868; y=10.524205285985932; t=124.266; error=0.04305689270927271;
x=2.5380730098684396; y=10.515164696053164; t=124.282; error=0.04307507329601265;
x=2.5300768522352373; y=10.508168058124113; t=124.297; error=0.043072773662160835;
x=2.5210899338814032; y=10.499181139770279; t=124.311; error=0.043065562365491625;
x=2.513096159401181; y=10.492186587100084; t=124.326; error=0.04306184037502958;
x=2.5038578726938563; y=10.483974776693572; t=124.34; error=0.04320397985223272;
x=2.494822761390809; y=10.477951369158207; t=124.354; error=0.04322796178726538;
x=2.486077068081517; y=10.471149163250981; t=124.367; error=0.04306548463299395;
x=2.4769187145853597; y=10.465043594253542; t=124.381; error=0.043172981794892734;
x=2.4677333576244345; y=10.457899427728378; t=124.394; error=0.04329196565520686;
x=2.4586375066873845; y=10.451835527103677; t=124.408; error=0.043357753459585965;
