x=13.689; y=-1.035; t=22.524; error=0.0;
x=2.8011981243859743; y=4.9737111484679; t=132.386; error=0.006386949199959267;
x=2.881877562214465; y=4.85748796527419; t=132.396; error=0.005996375147531656;
x=2.9645736469815636; y=4.7472593049167635; t=132.407; error=0.005616165529291855;
x=3.0462527914668898; y=4.632031194821417; t=132.417; error=0.005222487654963032;
x=3.128939992893268; y=4.518802105271631; t=132.428; error=0.004834804851522597;
x=3.2126229871223613; y=4.404569200743849; t=132.439; error=0.004441489406830398;
x=3.298301686367521; y=4.289329622058149; t=132.45; error=0.004040825633863803;
x=3.383991691810271; y=4.177092271023739; t=132.46; error=0.0036507284101148438;
x=3.469671510732151; y=4.061853524807399; t=132.471; error=0.003251541757942215;
x=3.5553688508459036; y=3.9526154092184353; t=132.482; error=0.002867228849105729;
x=3.641047445211404; y=3.8363778143209495; t=132.493; error=0.0024678744288792473;
x=3.7267601912028407; y=3.732140943806685; t=132.504; error=0.0020976238558356635;
x=3.8144459231043655; y=3.6188969045777086; t=132.514; error=0.001701508579247345;
x=3.901168362462053; y=3.5186561019479803; t=132.525; error=0.0013399778389505436;
x=3.9888524885292806; y=3.4054108193273493; t=132.535; error=0.0009463134852040484;
x=4.075590067771275; y=3.3111686188689626; t=132.545; error=0.0006136874592716782;
x=4.161287692700064; y=3.201930726718096; t=132.556; error=0.00029591532109068844;
x=4.247054113507108; y=3.117692249393603; t=132.566; error=0.00031247193056207026;
x=4.326758137036191; y=3.011469518148001; t=132.576; error=0.0005830168853153211;
x=4.406543555906813; y=2.9342471966623096; t=132.586; error=0.0008803715553350776;
x=4.481271437588031; y=2.8360395406499705; t=132.596; error=0.0012055228538661272;
x=4.556085070849441; y=2.7688315033461826; t=132.606; error=0.0014840753958358234;
x=4.624826415222443; y=2.675640154102852; t=132.616; error=0.0017962411013295813;
x=4.692656707592981; y=2.6154483653196032; t=132.626; error=0.002052316903444649;
x=4.756421263535096; y=2.5322673494235177; t=132.635; error=0.002344032176784264;
x=4.820279290589622; y=2.482086153934535; t=132.645; error=0.002573644815676643;
x=4.876067675606591; y=2.406928612082779; t=132.654; error=0.0028327593376375362;
x=4.931940821702925; y=2.3617712035510916; t=132.663; error=0.0030344272721240973;
x=4.983754464435461; y=2.2956248020859698; t=132.672; error=0.0032686381112662657;
x=5.034649568769777; y=2.2584806456842; t=132.682; error=0.003445529442124733;
x=5.079486725707618; y=2.2003546673463568; t=132.691; error=0.00364888099520651;
x=5.124384787567603; y=2.1642276132010636; t=132.7; error=0.003811228755857813;
x=5.163243367512698; y=2.1141176265252453; t=132.709; error=0.003988370534193139;
x=5.203155480102172; y=2.083004554213994; t=132.718; error=0.004130858131919001;
x=5.238030410971881; y=2.0389053569782964; t=132.728; error=0.0042889712551731785;
x=5.273939300285045; y=2.0068031503828783; t=132.737; error=0.0044258027768547484;
x=5.307830401992278; y=1.9687059953044475; t=132.746; error=0.004571303803607746;
x=5.34174438833111; y=1.9386087939294112; t=132.756; error=0.004700987763418511;
x=5.373645013547203; y=1.9035181953192088; t=132.765; error=0.004835172999348454;
x=5.405559535016053; y=1.8734272777623389; t=132.774; error=0.004959953980960147;
x=5.436465865730615; y=1.8403395349900955; t=132.783; error=0.005088134149447893;
x=5.468381091156095; y=1.8102493640693311; t=132.792; error=0.005211887480071043;
x=5.498293143428372; y=1.7791644942954274; t=132.801; error=0.005334031275914129;
x=5.529205714047593; y=1.7480773107994638; t=132.81; error=0.005457480778952945;
x=5.557120734115765; y=1.7179982208100126; t=132.819; error=0.005573413719257311;
x=5.58603251105673; y=1.6869159243357195; t=132.828; error=0.005693912762463073;
x=5.61194709368893; y=1.656842108365696; t=132.838; error=0.005806385485732328;
x=5.638858406731434; y=1.625765087428541; t=132.847; error=0.005923451636514668;
x=5.663771997388971; y=1.5956932900005736; t=132.856; error=0.006035209780780522;
x=5.68867677169702; y=1.5626213650994563; t=132.865; error=0.006153271207410098;
x=5.714593525231237; y=1.5335469453073656; t=132.874; error=0.006264719944525979;
x=5.739495689631774; y=1.4994752237751534; t=132.883; error=0.00638454475888813;
x=5.76440603930355; y=1.468403138566242; t=132.892; error=0.006498892976630912;
x=5.790304836979854; y=1.4333281862651785; t=132.902; error=0.006623473360602405;
x=5.817215466210662; y=1.4022505731907804; t=132.911; error=0.00674157389616482;
x=5.8431092311911055; y=1.3651761489182772; t=132.92; error=0.006869436570832674;
x=5.871017396005205; y=1.3330960252166908; t=132.929; error=0.006991087987165227;
x=5.89890199663596; y=1.2930154931884947; t=132.938; error=0.007129863003852583;
x=5.931806930528052; y=1.2599207001606316; t=132.947; error=0.0072641074743349755;
x=5.964688432842336; y=1.2188256054952618; t=132.956; error=0.0074153289988400165;
x=6.001584448426633; y=1.1827190405242858; t=132.966; error=0.007564174233049489;
x=6.038459956148651; y=1.1396122321265005; t=132.975; error=0.007727879950773966;
x=6.081352495444834; y=1.102487710948102; t=132.984; error=0.007891744945972976;
x=6.123221534275836; y=1.0573658361270348; t=132.993; error=0.008070592832794743;
x=6.17110600709934; y=1.0172276091804546; t=133.002; error=0.00824982715495296;
x=6.2189761556656125; y=0.972089500267442; t=133.012; error=0.00843923620083574;
x=6.271855222785074; y=0.9299373442066257; t=133.021; error=0.008632153977426517;
x=6.324725633893018; y=0.884785161210926; t=133.03; error=0.008831301785050072;
x=6.3796031631046946; y=0.8416289706049246; t=133.039; error=0.009028263278065015;
x=6.4334812992932005; y=0.7984763757715566; t=133.048; error=0.00922231706127957;
x=6.4893508725264155; y=0.7523180527220952; t=133.057; error=0.00942652192405458;
x=6.545237155646936; y=0.712159325663423; t=133.066; error=0.00961929774582643;
x=6.601109744251665; y=0.6670012273575069; t=133.074; error=0.009821325917551627;
x=6.657007967275541; y=0.630843397461715; t=133.083; error=0.010005272685484042;
x=6.71088025029635; y=0.5856905778141474; t=133.092; error=0.01020384675177232;
x=6.765787347011694; y=0.5525362307342868; t=133.101; error=0.010379316681820933;
x=6.818669935526154; y=0.5103884925742119; t=133.11; error=0.01056716094717773;
x=6.871591916087275; y=0.48224130846126123; t=133.118; error=0.01072739491448254;
x=6.9194806597433125; y=0.44210817712259864; t=133.127; error=0.010900520456570448;
x=6.967416723961789; y=0.41897521909207214; t=133.136; error=0.011040977497121325;
x=7.009317173870834; y=0.38285940126359624; t=133.144; error=0.011193532289591763;
x=7.0522673700240865; y=0.3647408844811143; t=133.153; error=0.011313998210123943;
x=7.087178778587755; y=0.3326442561207922; t=133.161; error=0.01144508454115899;
x=7.123137377711736; y=0.3175452777102896; t=133.17; error=0.01154569869016289;
x=7.153066399641532; y=0.2914636050966373; t=133.178; error=0.011653842825181287;
x=7.183038903278537; y=0.28138149094683074; t=133.187; error=0.01173276435065687;
x=7.205976216622541; y=0.25831897467997456; t=133.196; error=0.011821222453507838;
x=7.229954302980949; y=0.2502535314442471; t=133.204; error=0.011884189190649376;
x=7.25090757385384; y=0.23319596890655522; t=133.214; error=0.01195819068360283;
x=7.271893836214806; y=0.2281386186006475; t=133.223; error=0.012009744860619707;
x=7.28885538154199; y=0.21409205389201202; t=133.233; error=0.012070058561969483;
x=7.305844305033466; y=0.21004526768555037; t=133.242; error=0.012112084511371433;
x=7.321813984874082; y=0.19900129531197955; t=133.253; error=0.012165012523789433;
x=7.336808458069203; y=0.19696027262694848; t=133.263; error=0.012199099564439384;
x=7.34978641915156; y=0.18892456941286578; t=133.274; error=0.01224035745784217;
x=7.362780918998116; y=0.18688913979289148; t=133.285; error=0.012270332767656144;
x=7.374764456070474; y=0.18085632625065406; t=133.296; error=0.01230572848106261;
x=7.3867616658823465; y=0.17982339027495756; t=133.306; error=0.012332084782380882;
x=7.396750688178871; y=0.17579605448568686; t=133.318; error=0.012359763693237226;
x=7.40674791194772; y=0.17476867095673795; t=133.329; error=0.012382018943918353;
x=7.415739670274207; y=0.17174405822151745; t=133.34; error=0.012405865765253248;
x=7.425736883126208; y=0.17071656846887856; t=133.352; error=0.012428242090616187;
x=7.434731338457075; y=0.16869177877584177; t=133.363; error=0.012450451641177921;
x=7.442731308188616; y=0.16866977208521444; t=133.375; error=0.012466932951351078;
x=7.451725753488254; y=0.1666449378322864; t=133.388; error=0.01248920908220096;
x=7.459728477711792; y=0.167622897443922; t=133.4; error=0.012503924716325067;
x=7.468725711536368; y=0.16659830801106545; t=133.413; error=0.01252420304187856;
x=7.476725682162135; y=0.16657662883066277; t=133.426; error=0.01254050476963008;
x=7.4847229167707665; y=0.16555474888932378; t=133.439; error=0.012558776824491859;
x=7.492722886703056; y=0.16553281529720243; t=133.452; error=0.012575300820550176;
x=7.500722856570794; y=0.16551085817345984; t=133.464; error=0.012591859114199168;
x=7.5087200803513605; y=0.1644888934952298; t=133.477; error=0.012610242516819959;
x=7.51672005063732; y=0.16446708928094828; t=133.489; error=0.01262671565475184;
x=7.52471729292128; y=0.1634452694085394; t=133.502; error=0.012645003488622578;
x=7.533717259172556; y=0.16342062238259925; t=133.514; error=0.01266365946918066;
x=7.542711737637274; y=0.1613959354567426; t=133.526; error=0.012685950841164523;
x=7.552708918332591; y=0.1603681328759136; t=133.538; error=0.012708851227065996;
x=7.5627005848978595; y=0.1573404936555821; t=133.55; error=0.012735240628095102;
x=7.575697770677504; y=0.15630455842141064; t=133.562; error=0.012764348754525113;
x=7.5876839330104096; y=0.15127147660911672; t=133.573; error=0.012798481845215884;
x=7.602681118159909; y=0.15023011327597346; t=133.585; error=0.012831776247647949;
x=7.618661771013985; y=0.14318605660687062; t=133.596; error=0.012877870458533593;
x=7.6376562308479174; y=0.14113410738305568; t=133.608; error=0.012921080480839023;
x=7.656631410102812; y=0.1320818937176251; t=133.62; error=0.01297698459179943;
x=7.67862036541693; y=0.12802161734849443; t=133.631; error=0.013030210899507885;
x=7.7015927713714545; y=0.11795838900663033; t=133.642; error=0.013096390516275749;
x=7.7295789299127255; y=0.11288148738232458; t=133.652; error=0.013164297133111685;
x=7.7585485995973; y=0.10180185569320059; t=133.663; error=0.013244935487538937;
x=7.790529089173338; y=0.09471325311745218; t=133.674; error=0.013325670401854752;
x=7.822495691459351; y=0.08262456674184131; t=133.685; error=0.013415397088758366;
x=7.85947041686558; y=0.07352128814927174; t=133.695; error=0.013511372635582837;
x=7.895437016429702; y=0.061421547829990736; t=133.706; error=0.013609861789833151;
x=7.935409368714877; y=0.051311599620931826; t=133.717; error=0.013712798712888405;
x=7.975373552590016; y=0.03820190827467508; t=133.727; error=0.013820795195130907;
x=8.018343491585062; y=0.02708505877664308; t=133.738; error=0.013930939661315455;
x=8.06131342957378; y=0.015968205388837767; t=133.749; error=0.014041260559955561;
x=8.106280772245697; y=0.003846403005268898; t=133.76; error=0.014157247562725326;
x=8.150251119509072; y=-0.007271535721771683; t=133.77; error=0.014268511743406523;
x=8.19421633747003; y=-0.02038868516993165; t=133.781; error=0.014382450324621874;
x=8.238191928471782; y=-0.02950720456984695; t=133.792; error=0.014491303635577926;
x=8.28015926039548; y=-0.041620959198620806; t=133.804; error=0.014601553665652257;
x=8.32313477250595; y=-0.05073717326165311; t=133.815; error=0.01470895967413507;
x=8.364104947023371; y=-0.06184774480464654; t=133.826; error=0.014815229475544847;
x=8.40608318598507; y=-0.06996115676722447; t=133.837; error=0.014919076492429446;
x=8.445053367073315; y=-0.0810663351066077; t=133.848; error=0.015021274367702654;
x=8.484037048240157; y=-0.08717146431752584; t=133.859; error=0.015115523407479974;
x=8.518012676921593; y=-0.0962630349024777; t=133.87; error=0.015203749574859394;
x=8.551996318633538; y=-0.10235500469837897; t=133.88; error=0.015287655779933615;
x=8.582974625428504; y=-0.1104385996979431; t=133.891; error=0.015368023574991375;
x=8.613961064053514; y=-0.11552196682400716; t=133.902; error=0.015443510487780822;
x=8.640939608474147; y=-0.12359402609930843; t=133.912; error=0.015514515396615433;
x=8.667926076672396; y=-0.1286665534954698; t=133.923; error=0.015581324141703316;
x=8.690909896308002; y=-0.1347282393136194; t=133.934; error=0.01564090985703955;
x=8.713896481882001; y=-0.13978955175697785; t=133.944; error=0.015698620202717308;
x=8.732883056970113; y=-0.144840290952728; t=133.955; error=0.015747752917826877;
x=8.750867090364506; y=-0.15088798000469617; t=133.966; error=0.015795887661398902;
x=8.767853749438245; y=-0.15593311761555745; t=133.976; error=0.01584043656583448;
x=8.784837760111065; y=-0.16197822981183374; t=133.987; error=0.015886506501782163;
x=8.800824473963324; y=-0.16702054874323552; t=133.998; error=0.015928746580465714;
x=8.815805883182495; y=-0.17406024886523613; t=134.008; error=0.0159719092307655;
x=8.831792628423184; y=-0.17910246827828225; t=134.019; error=0.016014067763592807;
x=8.846771508200138; y=-0.18714194342455634; t=134.029; error=0.016058509827326792;
x=8.861755726014776; y=-0.1931812493849745; t=134.039; error=0.016099749590064744;
x=8.876732145076005; y=-0.20222043475216428; t=134.05; error=0.01614537178043405;
x=8.892716402715136; y=-0.20826224803344712; t=134.06; error=0.016188650389955074;
x=8.907690120974753; y=-0.21830155884055152; t=134.07; error=0.016235926676768216;
x=8.923669144068874; y=-0.22634337585895592; t=134.08; error=0.01628221581114761;
x=8.939642917411112; y=-0.2363852165871719; t=134.09; error=0.016331534455181394;
x=8.955619260530785; y=-0.24542714450783382; t=134.1; error=0.01637945306240529;
x=8.971590499093237; y=-0.2564688626160483; t=134.11; error=0.016430123781772193;
x=8.987566816876036; y=-0.265510835304737; t=134.12; error=0.016478094989468874;
x=9.003535421137883; y=-0.27755258260023025; t=134.13; error=0.01653029788519529;
x=9.020509465459268; y=-0.28759657679455636; t=134.14; error=0.016581228736106395;
x=9.036478316438293; y=-0.29963799691054216; t=134.15; error=0.016633021901663717;
x=9.055449681050565; y=-0.310687310226231; t=134.16; error=0.016689848808932362;
x=9.073420920200956; y=-0.3217342357441968; t=134.17; error=0.016744790272608102;
x=9.09438951788777; y=-0.33378902363318447; t=134.179; error=0.016807692857319964;
x=9.114360859782092; y=-0.34484096929628394; t=134.189; error=0.016866696629784163;
x=9.136329524555563; y=-0.3568982396370727; t=134.199; error=0.016931602414744;
x=9.157303626267973; y=-0.36695244559067486; t=134.208; error=0.016990891722092692;
x=9.179272607200923; y=-0.37900913986264045; t=134.218; error=0.0170551508453766;
x=9.200249328880851; y=-0.38806326309809924; t=134.228; error=0.017112888600121987;
x=9.222220611531965; y=-0.3991205113391757; t=134.237; error=0.017176299930093137;
x=9.24419956873422; y=-0.40717814376448486; t=134.247; error=0.017235666903304234;
x=9.264170762539344; y=-0.41823035702691463; t=134.256; error=0.017294998414900484;
x=9.284155075543252; y=-0.4242824007942619; t=134.266; error=0.017346743498623057;
x=9.303128999699952; y=-0.43433178893960467; t=134.275; error=0.017402207363806772;
x=9.32111589458796; y=-0.4393787298237173; t=134.285; error=0.017448306827304666;
x=9.339092644818676; y=-0.44842507997958186; t=134.294; error=0.01749967482858611;
x=9.358082279396335; y=-0.45247400312123026; t=134.304; error=0.017545881235371215;
x=9.375061797803516; y=-0.4605173826758814; t=134.313; error=0.017593244801803083;
x=9.393054022621696; y=-0.4635636666567543; t=134.322; error=0.017635839999807314;
x=9.410036093958482; y=-0.4706070502976096; t=134.331; error=0.01768177994436924;
x=9.427030943043187; y=-0.47265035756478513; t=134.34; error=0.01772047046170693;
x=9.442018165364534; y=-0.47768852857126726; t=134.35; error=0.01775921997945655;
x=9.457013087341778; y=-0.47972625153977116; t=134.36; error=0.017793282689137893;
x=9.471000466771699; y=-0.4847614493197404; t=134.369; error=0.017829499454644387;
x=9.48399789880602; y=-0.48579429031098814; t=134.379; error=0.017858136915714477;
x=9.495990337067939; y=-0.4888243768665338; t=134.389; error=0.017887300005716544;
x=9.506985307231409; y=-0.4908518460042491; t=134.399; error=0.017912883659064974;
x=9.516980318233216; y=-0.4928766311962522; t=134.409; error=0.017936225312392605;
x=9.52597531779276; y=-0.4948990018160466; t=134.42; error=0.017957575239177136;
x=9.533970252897666; y=-0.49691915346093996; t=134.43; error=0.017977123433071084;
x=9.541967686182497; y=-0.4979394773578796; t=134.441; error=0.01799542453679401;
x=9.54996257460133; y=-0.49995981375818654; t=134.452; error=0.01801515851480323;
x=9.55695750716083; y=-0.5019774654843447; t=134.462; error=0.01803264081490931;
x=9.5639549565419; y=-0.5029951600157941; t=134.474; error=0.01804875956885606;
x=9.570947325404713; y=-0.5060129038230702; t=134.485; error=0.018067748828215126;
x=9.577944791812342; y=-0.5070304812766753; t=134.496; error=0.018083765622944985;
x=9.58493723137065; y=-0.5100480612712104; t=134.508; error=0.018102581597936016;
x=9.590932201832375; y=-0.5120630871179571; t=134.519; error=0.018117868347772344;
x=9.597924621325246; y=-0.5150807136083814; t=134.53; error=0.01813673560422912;
x=9.604919564740358; y=-0.5170983276991757; t=134.542; error=0.018154191646436106;
x=9.611909526701025; y=-0.521115843323094; t=134.553; error=0.018174332746091516;
x=9.618904526766594; y=-0.5231332609998982; t=134.564; error=0.01819159608988328;
x=9.625891988235217; y=-0.5281507685708428; t=134.574; error=0.01821311862708317;
x=9.633884534345196; y=-0.5311705709948256; t=134.585; error=0.01823372890339683;
x=9.640874570592263; y=-0.5351879573671674; t=134.595; error=0.018253722077372258;
x=9.648867058232872; y=-0.5382079145381761; t=134.605; error=0.018274495162835247;
x=9.657857105335786; y=-0.5422302339048279; t=134.616; error=0.018298588387225145;
x=9.6668471230211; y=-0.5462526190203734; t=134.626; error=0.0183227535575123;
x=9.674837145905904; y=-0.5502725113448392; t=134.636; error=0.018344841403406253;
x=9.683827234193119; y=-0.5542947386616488; t=134.646; error=0.01836883760312002;
x=9.693819776937179; y=-0.557319484850694; t=134.656; error=0.01839357381531519;
x=9.703809869585626; y=-0.5613441648224968; t=134.665; error=0.018419613241376705;
x=9.712802367128145; y=-0.5643665790806356; t=134.675; error=0.01844243662943118;
x=9.723792274035695; y=-0.5683942268014964; t=134.686; error=0.018471055415927248;
x=9.73378471319031; y=-0.5714193151871992; t=134.697; error=0.018496144610334504;
x=9.743777101241022; y=-0.5744445723736187; t=134.709; error=0.01852140585485457;
x=9.75477195849677; y=-0.5764726537146259; t=134.721; error=0.01854766416464711;
x=9.76576160693823; y=-0.5805010066203543; t=134.735; error=0.018577026100308723;
x=9.775759005121252; y=-0.5815266915476709; t=134.749; error=0.018599895873984244;
x=9.7877511609803; y=-0.5845578955745101; t=134.765; error=0.018630266126899553;
x=9.798748538576763; y=-0.5855863341972672; t=134.781; error=0.018655462337369092;
x=9.810743261705522; y=-0.5876177418531646; t=134.799; error=0.018684607061255094;
x=9.82274322032071; y=-0.5876492574650606; t=134.816; error=0.01871098042854124;
x=9.834737819807657; y=-0.5896813950459735; t=134.835; error=0.01874082423182116;
x=9.846737775522216; y=-0.5897139964043908; t=134.853; error=0.018768136141599622;
x=9.85973225499999; y=-0.5917495560575818; t=134.872; error=0.01880093357778078;
x=9.872732206174; y=-0.5917851857275832; t=134.892; error=0.01883081725543343;
x=9.88473216054898; y=-0.5918182764875697; t=134.911; error=0.018858589502640858;
x=9.8967321157835; y=-0.5918510540639096; t=134.93; error=0.018886115567274077;
x=9.908729341445097; y=-0.592883805933775; t=134.953; error=0.01891511877026509;
x=9.92172929261465; y=-0.5929194372297265; t=134.975; error=0.018945076191630834;
x=9.933729247064125; y=-0.5929525009638689; t=135.0; error=0.018972892580522264;
x=9.944729204352416; y=-0.5929831547689981; t=135.024; error=0.0189986967869949;
x=9.956729158256193; y=-0.593016415966273; t=135.05; error=0.019026712026280843;
x=9.96872911178461; y=-0.5930498123103839; t=135.076; error=0.01905485817138448;
x=9.980729065083011; y=-0.5930832912020593; t=135.104; error=0.01908309094353564;
x=9.992729020412948; y=-0.5931160338272137; t=135.131; error=0.01911071866774061;
x=10.005728971155829; y=-0.593151820454312; t=135.159; error=0.01914093355889743;
x=10.017728928310692; y=-0.5931838872821223; t=135.187; error=0.019168023403766776;
x=10.030728881144803; y=-0.5932189060043772; t=135.214; error=0.01919762471027109;
x=10.042728838918768; y=-0.5932507403113334; t=135.241; error=0.019224549685832346;
x=10.05572879321663; y=-0.5932852113639261; t=135.266; error=0.019253721665031462;
x=10.068728745241627; y=-0.5933205291752591; t=135.291; error=0.019283628986057153;
x=10.080728701828562; y=-0.5933528078313014; t=135.316; error=0.01931097848618872;
x=10.092728658821322; y=-0.5933849352639159; t=135.341; error=0.01933821484034955;
x=10.104728614449167; y=-0.5934175685257133; t=135.366; error=0.01936589573013242;
x=10.117728564108369; y=-0.5934537466713583; t=135.391; error=0.01939660214576599;
x=10.129728518012026; y=-0.5934870079116675; t=135.416; error=0.01942484934584231;
x=10.140728477260975; y=-0.5935169498798142; t=135.442; error=0.01945029081300843;
x=10.152728433314214; y=-0.5935494263378386; t=135.466; error=0.019477900150993967;
x=10.1647311417774; y=-0.5925824777622702; t=135.491; error=0.01950456402824883;
x=10.175731100733321; y=-0.5926125271891276; t=135.515; error=0.01953013957345678;
x=10.187731056174849; y=-0.5926452288918077; t=135.539; error=0.01955798691442411;
x=10.198731014862235; y=-0.5926753764587849; t=135.562; error=0.019583672684198906;
x=10.21073646579211; y=-0.5907083614689119; t=135.586; error=0.01960891321344354;
x=10.22173642480305; y=-0.5907383907485861; t=135.608; error=0.01963452827739434;
x=10.232741878584893; y=-0.5887686224739579; t=135.63; error=0.01965746053388425;
x=10.242741841405012; y=-0.5887958914349161; t=135.651; error=0.019680746603048808;
x=10.252749880051162; y=-0.5858228185368616; t=135.672; error=0.01969954777373669;
x=10.261752531045135; y=-0.5848469727084992; t=135.693; error=0.01971880091237432;
x=10.270765831596384; y=-0.5798709890697735; t=135.714; error=0.019732421927021786;
x=10.27876842584116; y=-0.5788919664175926; t=135.736; error=0.01974901615830335;
x=10.286786970258737; y=-0.5719132168574378; t=135.757; error=0.019757603117854596;
x=10.294794909329477; y=-0.5689344735252079; t=135.779; error=0.01977170374979237;
x=10.302821470096763; y=-0.5589557801112841; t=135.801; error=0.01977627240339587;
x=10.309829293880249; y=-0.5559741017551216; t=135.823; error=0.019787960818830577;
x=10.317863928497605; y=-0.542995479079138; t=135.846; error=0.019788538466270548;
x=10.325877352744453; y=-0.5380170223061975; t=135.867; error=0.019800177666623918;
x=10.333924342000248; y=-0.5210392143229186; t=135.889; error=0.019795295119555623;
x=10.341943584953828; y=-0.5140612674578672; t=135.91; error=0.019804502792288313;
x=10.350999214799819; y=-0.49408639403918375; t=135.93; error=0.019797993986321795;
x=10.359029913952636; y=-0.48310878632543647; t=135.949; error=0.019801848027931182;
x=10.368097583851148; y=-0.45913427146878844; t=135.968; error=0.019789924313932918;
x=10.377134048709443; y=-0.4461595921716033; t=135.986; error=0.01979365045572424;
x=10.387209798404228; y=-0.41918776857570894; t=136.004; error=0.019780481184692653;
x=10.396257525161316; y=-0.4022131215829404; t=136.02; error=0.01977896282951911;
x=10.406346235902769; y=-0.3702409787774405; t=136.036; error=0.01975971939196397;
x=10.415401774546927; y=-0.3502660640125621; t=136.051; error=0.019754566518502003;
x=10.425493356926449; y=-0.3172939551161428; t=136.066; error=0.019734668633829933;
x=10.435562086753306; y=-0.2923215567596825; t=136.081; error=0.0197258848985548;
x=10.444659709519893; y=-0.256346103183711; t=136.096; error=0.019700972613369474;
x=10.454736146744752; y=-0.22837351994845256; t=136.11; error=0.019689036861514003;
x=10.463834118193775; y=-0.19239815455054776; t=136.124; error=0.019664922350480948;
x=10.472920879930932; y=-0.16042268330879556; t=136.137; error=0.01964638172557803;
x=10.481021358478397; y=-0.12344455129402135; t=136.15; error=0.01961959157126349;
x=10.489113080758925; y=-0.08946626366008077; t=136.162; error=0.019597134990626645;
x=10.497212593314094; y=-0.05248792004697846; t=136.175; error=0.01957155752189946;
x=10.504307138259849; y=-0.017506961912406624; t=136.187; error=0.01954634391992119;
x=10.511407395222756; y=0.019473929789398978; t=136.199; error=0.019519118675924516;
x=10.517507837527095; y=0.05645750186797776; t=136.21; error=0.019489896464019944;
x=10.522604505978151; y=0.09244394335223702; t=136.221; error=0.01946020156345692;
x=10.528703085267411; y=0.1294278226870581; t=136.231; error=0.019432452485400153;
x=10.533796179618358; y=0.16441439711114733; t=136.242; error=0.019405053409322602;
x=10.537893906409632; y=0.20140370144556363; t=136.252; error=0.0193736541755202;
x=10.54098664022477; y=0.23639562905106587; t=136.262; error=0.019342383808490408;
x=10.545082240509856; y=0.27238487825558244; t=136.272; error=0.019312778914864243;
x=10.548174472767457; y=0.30737685018722766; t=136.282; error=0.019282486504356284;
x=10.550269230392704; y=0.3433714607628607; t=136.291; error=0.01924916087408609;
x=10.552358776180949; y=0.37736607501863406; t=136.301; error=0.019218314486481015;
x=10.554451094376546; y=0.4123606775248545; t=136.311; error=0.019186757763988684;
x=10.556543807519779; y=0.4473552564150219; t=136.321; error=0.01915546351518903;
x=10.55763686652411; y=0.4823524737617346; t=136.331; error=0.019122000860632555;
x=10.5587294978663; y=0.5173497044628925; t=136.341; error=0.019089084153603973;
x=10.559822236863186; y=0.5523469318028502; t=136.351; error=0.019056523828375263;
x=10.55991528456685; y=0.5873468081187009; t=136.361; error=0.019021786886795816;
x=10.561008464358208; y=0.6223440216926951; t=136.372; error=0.01898986942078496;
x=10.561101930518378; y=0.6573438968935712; t=136.382; error=0.018955773249280262;
x=10.56219580582989; y=0.6923410887352441; t=136.393; error=0.018924434082980644;
x=10.562287739385795; y=0.7263409644441537; t=136.404; error=0.018891690747936344;
x=10.562382983200353; y=0.7613408348527109; t=136.414; error=0.018858181911999332;
x=10.56247300963761; y=0.7943407120530975; t=136.425; error=0.018826897088536743;
x=10.562567661305355; y=0.8293405840680319; t=136.436; error=0.018794412790531293;
x=10.562654037132559; y=0.861340467493077; t=136.448; error=0.01876513610603519;
x=10.562747478246424; y=0.8963403427608296; t=136.459; error=0.018733860309181852;
x=10.56282427101984; y=0.9253402410859953; t=136.47; error=0.01870846635449202;
x=10.56291407573047; y=0.959340122484523; t=136.482; error=0.01867912599872145;
x=10.562985007174147; y=0.9863400293127011; t=136.493; error=0.018656224252815174;
x=10.563070935355805; y=1.01933991743899; t=136.504; error=0.018628803601324916;
x=10.563135916644297; y=1.0443398329874904; t=136.515; error=0.01860830385909398;
x=10.563216033334072; y=1.0753397294601565; t=136.526; error=0.018583310413729744;
x=10.563272875572432; y=1.0973396560273054; t=136.536; error=0.018565766976959126;
x=10.563347726789967; y=1.1263395594287864; t=136.547; error=0.018542905748836377;
x=10.563400059938521; y=1.1463394909597082; t=136.557; error=0.018527085800373128;
x=10.563468392610725; y=1.1723394011642823; t=136.567; error=0.018506632096231004;
x=10.563513072832013; y=1.189339342448823; t=136.577; error=0.018493382462025518;
x=10.5635785284076; y=1.2143392567600286; t=136.587; error=0.01847414966961681;
x=10.563617815234613; y=1.229339205311448; t=136.596; error=0.01846270786964802;
x=10.56367549395983; y=1.2513391297014238; t=136.606; error=0.018446048473181178;
x=10.563712456215761; y=1.265339080908183; t=136.616; error=0.018435459919349886;
x=10.563763164435898; y=1.2843390132416523; t=136.626; error=0.018421045030181913;
x=10.563800719928713; y=1.298338962869596; t=136.636; error=0.018410452079761726;
x=10.563846341264963; y=1.315338901654594; t=136.646; error=0.018397679014575053;
x=10.563878479006075; y=1.32733885861975; t=136.656; error=0.018388743626044736;
x=10.563921526912221; y=1.343338800709576; t=136.668; error=0.01837685634920673;
x=10.563954052599936; y=1.35533875662948; t=136.68; error=0.01836793680729993;
x=10.563992300490975; y=1.3693387043829122; t=136.694; error=0.01835751664160661;
x=10.564022131733505; y=1.3803386639327; t=136.708; error=0.018349440431814006;
x=10.56405780419039; y=1.3933386149893703; t=136.725; error=0.01833984241792237;
x=10.56409099214777; y=1.4053385690959277; t=136.741; error=0.01833097105099952;
x=10.564124155072989; y=1.4173385232716897; t=136.76; error=0.01832216209886039;
x=10.564157178591351; y=1.4293384778319052; t=136.779; error=0.018313445456554115;
